rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
21,23,0.18167332,0.015311232,0.17717724,0.1569569
22,24,0.18058412,0.011447265,0.018947687,-0.0010892004
23,25,0.061502337,0.017344633,0.15511376,-0.11908178
24,26,0.18547599,0.014823327,0.14999968,0.12397365
25,27,0.18397905,0.011046315,0.01899835,-0.0014969409
26,28,0.18156314,0.010492819,0.03879262,-0.0024159104
27,29,0.18535309,0.011187862,0.03793136,0.0037899464
28,30,0.028314346,0.008380619,0.18102223,-0.15703873
29,31,0.062068313,0.010824826,0.052795667,0.03375397
30,32,0.03063796,0.011493282,0.052872468,-0.031430352
31,33,0.054389294,0.01951065,0.057408907,0.023751333
32,34,0.06427242,0.026682738,0.036943994,0.009883124
33,35,0.18140925,0.0061623957,0.181993,0.117136836
34,36,0.18699645,0.052919503,0.052919503,0.0055871904
35,37,0.06520255,0.010670164,0.15869768,-0.121793896
36,38,0.07757492,0.01902183,0.054342773,0.012372375
37,39,0.083289266,0.02450402,0.034377508,0.005714342
38,40,0.18489198,0.0061596017,0.15630804,0.10160272
39,41,0.18961543,0.03654489,0.05121575,0.0047234446
40,42,0.06090224,0.01927826,0.17450726,-0.12871319
41,43,0.1823797,0.006393863,0.18004932,0.121477455
42,44,0.1868215,0.01679411,0.05080846,0.0044418126
43,45,0.18759966,0.007963764,0.019443756,0.00077815354
44,46,0.08213433,0.019223081,0.14875205,-0.10546533
45,47,0.18623276,0.006238012,0.15379123,0.10409843
46,48,0.18990472,0.016407944,0.04890517,0.003671959
47,49,0.18994877,0.008328928,0.019397419,4.4047832e-05
48,50,0.18739656,0.008053403,0.03664933,-0.0025522113
49,51,0.018664805,0.009757871,0.1883826,-0.16873175
50,52,0.09017313,0.06573253,0.09806882,0.071508326
51,53,0.09171177,0.026682833,0.026682833,0.0015386343
52,54,0.006793148,0.017071104,0.09166774,-0.08491862
53,55,0.034246426,0.010195674,0.037467465,0.027453277
54,56,0.050150223,0.017574536,0.017574536,0.015903797
55,57,0.04517183,0.019449953,0.023400772,-0.0049783923
56,58,0.033125207,0.0065418687,0.024288042,-0.012046624
57,59,0.07061232,0.02599159,0.059196685,0.037487112
58,60,0.062371258,0.008938863,0.024080653,-0.008241061
59,61,0.053028464,0.013164926,0.058720164,-0.009342793
60,62,0.07357073,0.012934247,0.051559385,0.020542264
61,63,0.03567561,0.006167991,0.053161662,-0.037895117
62,64,0.064613,0.01105012,0.05206095,0.028937388
63,65,0.09738949,0.06501942,0.10405744,0.03277649
64,66,0.17195515,0.05680574,0.15940626,0.074565664
65,67,0.03516615,0.0072570033,0.17511283,-0.136789
66,68,0.09524224,0.039485995,0.08772895,0.060076088
67,69,0.17450055,0.041237094,0.15769424,0.079258315
68,70,0.10238431,0.010953783,0.16857651,-0.07211625
69,71,0.17297034,0.01605639,0.15710041,0.07058603
70,72,0.1811236,0.047325317,0.047325317,0.00815326
71,73,0.09996596,0.010744861,0.15020089,-0.08115764
72,74,0.17482805,0.016431183,0.15502216,0.07486209
73,75,0.18001486,0.028946446,0.048909217,0.005186811
74,76,0.18356566,0.010871616,0.031885903,0.0035507977
75,77,0.18225065,0.010567437,0.029031202,-0.0013150126
76,78,0.01419462,0.010492951,0.17977111,-0.16805603
77,79,0.02615426,0.0067794137,0.01416715,0.011959639
78,80,0.09886598,0.076839015,0.095663644,0.07271172
79,81,0.056736223,0.05019511,0.119080424,-0.042129755
80,82,0.1284905,0.03576775,0.14360236,0.07175427
81,83,0.13126642,0.008916573,0.008916573,0.0027759224
82,84,0.12465335,0.035630908,0.0417198,-0.0066130683
83,85,0.12734081,0.008853544,0.008853544,0.0026874617
84,86,0.13019355,0.0074155154,0.04087217,0.002852738
85,87,0.13256387,0.0068595754,0.008170479,0.0023703277
86,88,0.13126642,0.0,0.0068595754,-0.001297459
87,89,0.13320038,0.004665444,0.004665444,0.0019339621
88,90,0.1360203,0.008159617,0.008159617,0.0028199255
89,91,0.19460095,0.032899402,0.14733244,0.058580652
90,92,0.19630566,0.008773834,0.008773834,0.0017047077
91,93,0.12639287,0.007373768,0.14889328,-0.06991279
92,94,0.12870233,0.006832225,0.008130401,0.0023094565
93,95,0.12734081,0.0,0.006832225,-0.0013615191
94,96,0.12889387,0.004601937,0.004601937,0.0015530586
95,97,0.13147281,0.008268524,0.008268524,0.002578944
96,98,0.19272347,0.025505848,0.14569312,0.061250657
97,99,0.19428939,0.008638865,0.008638865,0.0015659183
98,100,0.13256387,0.0,0.14836013,-0.061725512
99,101,0.13423125,0.0044736858,0.0044736858,0.0016673803
100,102,0.13661027,0.006436173,0.0077425516,0.002379015
101,103,0.19582114,0.007368287,0.14693284,0.059210867
102,104,0.1972696,0.0068162335,0.008015549,0.0014484674
103,105,0.13657187,0.006931251,0.14634511,-0.060697734
104,106,0.19630566,0.0,0.14626847,0.059733793
105,107,0.19736819,0.0044707307,0.0044707307,0.0010625273
106,108,0.19917981,0.0079700025,0.0079700025,0.0018116236
107,109,0.12870233,0.0,0.14876315,-0.070477486
108,110,0.12998113,0.0044073826,0.0044073826,0.0012788028
109,111,0.13211225,0.006422978,0.0078516435,0.0021311194
110,112,0.19389129,0.0073338393,0.14530104,0.061779037
111,113,0.19522451,0.0067977738,0.007901165,0.0013332218
112,114,0.13220046,0.007021567,0.14479221,-0.063024044
113,115,0.19428939,0.0,0.14473996,0.06208892
114,116,0.19522549,0.0045196326,0.0045196326,0.00093610585
115,117,0.19704866,0.008202965,0.008202965,0.001823172
116,118,0.13711904,0.0063121216,0.14826466,-0.059929624
117,119,0.1972696,0.0,0.14598063,0.060150564
118,120,0.1981461,0.00424095,0.00424095,0.0008765012
119,121,0.19965564,0.006409351,0.0075398637,0.0015095323
120,122,0.19958901,0.006709663,0.008526251,-6.662309e-05
121,123,0.054336246,0.010133978,0.21076693,-0.14525276
122,124,0.05926862,0.012734255,0.013623926,0.0049323738
123,125,0.17360376,0.05716429,0.18943325,0.114335135
124,126,0.0,0.006793148,0.17360376,-0.17360376
125,127,0.18060385,0.018621871,0.18060385,0.18060385
126,128,0.07972976,0.07751386,0.18039842,-0.10087409
127,129,0.17218573,0.11784924,0.1732248,0.092455976
128,130,0.08941641,0.055213597,0.14893575,-0.08276933
129,131,0.035916705,0.035916705,0.08343801,-0.053499702
130,132,0.0987117,0.047904853,0.08187356,0.062795
131,133,0.092800364,0.008539971,0.049251247,-0.0059113353
132,134,0.04178959,0.014879468,0.074590236,-0.051010773
133,135,0.10129715,0.007584494,0.073390916,0.059507556
134,136,0.0987117,0.0,0.007584494,-0.0025854483
135,137,0.11317323,0.017384477,0.019653052,0.014461532
136,138,0.10680815,0.032497935,0.03642201,-0.006365083
137,139,0.10129715,0.0,0.033311617,-0.0055110008
138,140,0.11419077,0.006679815,0.017708013,0.012893625
139,141,0.109409094,0.0074128197,0.03538935,-0.0047816783
140,142,0.12600844,0.030598484,0.03193129,0.016599342
141,143,0.1268063,0.0065944945,0.0065944945,0.0007978678
142,144,0.043586604,0.03427171,0.11920521,-0.0832197
143,145,0.1543798,0.077511236,0.14745204,0.110793196
144,146,0.015222183,0.013127394,0.15614992,-0.13915762
145,147,0.17420766,0.019512152,0.17497204,0.15898548
146,148,0.012363363,0.012145109,0.1741171,-0.1618443
147,149,0.19114965,0.044802524,0.1910128,0.1787863
148,150,0.17951658,0.09608851,0.1687679,-0.011633068
149,151,0.19285925,0.043509137,0.13929251,0.013342664
150,152,0.01391172,0.007778682,0.19332919,-0.17894752
151,153,0.19444145,0.012123905,0.19409795,0.18052973
152,154,0.1960469,0.06303269,0.07483042,0.0016054511
153,155,0.041711226,0.009547342,0.19739,-0.15433568
154,156,0.19436085,0.0088578835,0.19735967,0.15264963
155,157,0.042442575,0.027834417,0.18891491,-0.15191828
156,158,0.07381845,0.0419987,0.07836011,0.031375878
157,159,0.1710141,0.04538036,0.15942472,0.09719565
158,160,0.18108706,0.049946476,0.060367897,0.010072961
159,161,0.025250183,0.013205569,0.17987853,-0.15583688
160,162,0.060035665,0.020640885,0.080817044,0.03478548
161,163,0.03047583,0.015736932,0.04044964,-0.029559834
162,164,0.043621644,0.011149801,0.023430899,0.013145814
163,165,0.13619798,0.08689913,0.1401901,0.09257634
164,166,0.07300803,0.0121701155,0.13105294,-0.06318995
165,167,0.14213188,0.04263977,0.12194232,0.06912385
166,168,0.1424138,0.039796572,0.055031285,0.00028191507
167,169,0.14873742,0.03917978,0.041367643,0.0063236207
168,170,0.08973579,0.016200569,0.12335623,-0.059001625
169,171,0.10195141,0.01816169,0.01816169,0.012215622
170,172,0.032127753,0.027275426,0.089415304,-0.06982366
171,173,0.103105314,0.01789787,0.08899403,0.07097756
172,174,0.09339037,0.008125067,0.023794072,-0.009714946
173,175,0.1045594,0.0073550115,0.017702818,0.011169031
174,176,0.04058971,0.0143998675,0.08253158,-0.06396969
175,177,0.10489691,0.007122165,0.08101691,0.0643072
176,178,0.110062666,0.011535041,0.020316891,0.0051657557
177,179,0.0911816,0.017078418,0.030711025,-0.018881068
178,180,0.11092208,0.0116943475,0.024686208,0.019740485
179,181,0.103105314,0.0,0.012546319,-0.007816769
180,182,0.11355411,0.004694028,0.014253482,0.010448799
181,183,0.10425606,0.029566217,0.031498544,-0.009298049
182,184,0.11134124,0.0067734737,0.040620044,0.0070851743
